sentiment,txt
0,"@TheGreenZebra Wear sunscreen!  My neck got burnt.    Oh, and be sure to have change handy ahead of time."
0,.. head over heals in the moment. I never thought that I'd catch this lovebug again!! 
0,"Informing random stalkers of what you're doing, one tweet at a time.  "
0,Talking to my friend about that photo shoot she had today. Friends are coming back from Mexico. 
0,i enjoy snuggling with stuffed animals.  i'm lame. i know.
0,@tommcfly  cant beat a bit of cheesiness though haha!! your songs haveliterally got me through my exams. so thank you!!! 
0,@MrRathbone OMG!!!! ROFL!!!   R U boys thinkin about who U can call???? Don't lie U know U R..  
0,A couple of Candi ACEO cards are up for bidding on eBay!  http://bit.ly/OPdY3 They start @ $3.00
0,do not mess with me and my tattoos.. i will crush you.. hahaha 
0,@chriswallace @cdharrison I am going to work on that! 
0,"@AJHab But it's funny CUZ it's &quot;meh&quot;, tho he's into it. &amp; he kept a promise to tons o' lil girls, no matter how it made him look. Rule. "
0,@mikelaHD Happy Birthday Missy!!!  From Everyone on the other side of the wall!
0,@charp ok so now think about an avacado and sweet potato sandwich 
0,"yesterday, I watch the debate between STPRI and St. George. Maybe. Haha. KUSKUS. "
0,@lizzyfresh sorry to hear that but hoping they find a way to fix that for her 
0,"@TanyaChadwick you forgot to mention mikey climbing trees to rig the tarp, and earning his nickname (monkey boy). that was the best part. "
0,Watching Pushing Daisies! It's such a great show! 
0,Hah! My kids enjoy a good tickkle!! I'm happy  sure tonight cannot sleep hehehehehe
0,@krucial this is what I've got. Ur omlette is not quite ready. U can have some of this if you want tho.  http://mypict.me/2lQO
0,making a moving pic 
0,"Millbrook Dogpark meeting tonight at 7:30, sugar and I are going "
0,anybody remember the floppy disks? 
0,@KennethErickson yes! it was so good to see you again. till next time and hope that it comes soon! proper catch up 
0,tired!... but happy to be chatting with Henry 
0,going to the city. buying some stuff for suse's birthday present. Its absolutly crazy 
0,@CBmagazine thanks for the reminder. Hope all have a great time 
0,Question for today: What is the most you've ever spent on a concert ticket? Face value or scalper? 
0,@leezl - welcome to Jozi 
0,@KD_Churchill that was a gorgeous kitteh! I bet Maui is gorgeous too. It's on my list 
0,I just woke up for the lulz 
0,@suhsz what ? hohoh 
0,@nihongoup I'm actually thinking of getting one of those new Inutos4 tablets so I will remember those crosswords! 
0,England's weather sucks. I can't wait until next holiday 
0,@BFFtv any time! 
0,hmmmm..What are you doing?...im singing a very awesome song  and ima go see a movie called...TERMINATOR SALVATION!!!!!!! OH YEA! BITCH! xD
0,"@xLiveForever heyy, lol. danie put u in her follow friday dent shee.. meee too  xx you ok?"
0,Sleeping. Forcing myself up early to take a run. New lifestyle starts in 4 hours 
0,"10 more mins a dude is oFF from work, hope its a beautiful weekend for the next 2 days "
0,@amyderby And here I thought the whale was a peaceful animal. Thanks for keeping me posted on his/her mean streak 
0,@ontdeksafaris I can always send you a DVD if you can't order it online! 
0,@GabrielSaporta heard you slutted it up! I'm totally jealz~ I missed it. Maybe next time! 
0,fullmetal alchemist brotherhood marathon  
0,I'm with @todaysgrayskies and @sukaira 
0,@sondjata Thanks! I'm so proud I can't stop smiling. 
0,@DonaldTerra   bells will be ringing........ 
0,"Rocked Ladykillerz yesterday!Now 1gig with Sneakerz @ BLM 9,Line-up: Lucien Foort,Oliver Twizt,Youri Dounatz, Mo Mc and more.. be there! "
0,At work...I'm supposed to be working.  On and off the PC....
0,Just made a twitter  ... now i don't really know what
0,@HeartMileyCyrus - hey! how're you ? 
0,"@Orli Microsoft made both Vista and Windows 7 (and XP, ME, 2000, 98, 95, 3.11). but they also made DOS 3.3. so u might be in luck "
0,I'm watching. 
0,Waiting outside the office where I'm having my meeting/interview! I'm always bloody early! Got to wait half an hour! 
0,@Recreational_SG  lolzzzzz
0,@thomasfiss i have a snoring pug puppy in my lap 
0,For tonight's win @sweepsmommy answered first with I love that they are affordable!  Congrats!  DM me to get your prize 
0,@jamaipanese i hope you are able to successfully wake up for you photo shoot tomorrow morning 
0,@ddlovato congratulations im voting now so i will definatly vote for you!!!! 
0,"@gammawaif I promise I won't waste all that training  And if I screw up &amp; humor isn't enuf to console, I didn't wanna work w/ them anyway"
0,@victoriaaa_  *cheers and claps loudly*. Well done 
0,@smartclarky awww  that's cute--you have an awesome boyfriend! miss you both 
0,"http://twitpic.com/7jgqn - Lunch at The Cove with @somersetmarcy, Celeste and @WestonsuperMum "
0,@richcubed Swine Flu victims unite   http://is.gd/vvhj
0,- getting my Battlestar fix! 
0,with liz 
0,it was funny with @liiiindsaay! rabbit! 
0,Follow friday If you follow me I'll follow you back  I like dyslexic cows OOM! TGIF national Doughnut hangover  D-Day #p http://is.gd/PCaj
0,Have you hugged someone today? Giving YOU a BIG HUG! 
0,@mcflyharry you gotta start catching up to your bandmates on Twitter! even if hardly anyone tweets as much as Tom 
0,@nwoidaho as you should..... As you should 
0,@GeorgiaBracey I just saw what a gorgeous background you've got. I can't imagine where you got it.   
0,June 21st should be the best day EVER! 
0,"@craziex3 good thanks, just chillin  P.A"
0, ok good im not the only one.. This weather makes me SO HAPPY!
0,"@switchfoot loving your music , had a good recommendation from someone who knows his stuff "
0,@cindygolding awwww! BOO! (Nugget fan since the days of David Thompson 
0,Watching EA Conference at #E3...wish I was in LA today 
0,"@DancerJess7 Oh that sounds exciting!  BTW, did you make it to BGT?"
0,@alohajoe2 Thank you Joe   Hope you are having a great day... We know we are there.... just wish it was delivered already
0,"samedi morning , my most favourite time of day!  heading to my favourite jukebox diner for brunch with a  pocket full of loonies "
0,I'm waiting for Eska Music Awards 
0,@TwistOfBlonde Ah right - you aren't following me - that's why I can't message you back 
0,Watching the monsters today...only one more week with them and I'm done 
0,@aj1996 Thank you.  Hope I can make the chat. Gonna try!
0,@Rove1974's interview with Ramsay is hilarious! 
0,@AlexAllTimeLow would it be stupid to wait at walmart overnight for your album when I already preordered from GK? Hehe. 
0,@dirkiseun oh my gosh.. i love them bands  iglu &amp; hartly are like...amazing x)
0,Sleeping in the most comfortable bed everrrr 
0,@SugarPlumKelly Not bad for $5.  
0,"@lpfashionista Coomb's manager... well, I just wish we could &quot;steal her away&quot;   because she was the absolute best"
0,home  it's not as hot as it was yesterday but it still is very hot.
0,God is good...He never ceases to amaze me 
0,@janine_j9 LMAO! Yes. Conan is the red head who's now taking over for Leno on the Tonight Show! He's going to be my boss one day! 
0,@krist0ph3r thanks for yr comment on flickr 
0,@Ann_Sieg Thanks for the fascinating Time Mag facts 
0,Time for a long nap! 
0,"IT Pro TO went well this evening, better turn out than the Tamil protest   Yes that is still going on..."
0,@Major_Laura I've felt that particular sense of joy. 
0,Who wants to go to NYC tomorrow to find rpattz? Haha he's so close to Delaware 
0,"Washed the car, so awaiting the Doves from above to divebomb "
0,"@pketron Thanks, I'll look into Santa Fe Photographic Workshops.  "
0,"had an amazing time.  bowling was funn. graduation was funn. Had a ubber funn time. Im going to miss ma girls, and ma guys. :["
0,@BBlane good morning to you 
0,I can see more and feel the bones in my shoulders 
0,At Caloy's with Jep 
0,@iamdiddy SO...How old is he now? I heard his age was a secret  haha
0,@Nebaby  hope it is without the apple Snow White!
0,Beeen Exercising &amp; Tanning 
0,@Moonlightbay Re: you're so square - Bryan Ferry    I miss your tweets because everyone else twitters on so much and they zip past .....
0,"Watching Spider-man, i love this movie!! "
0,"@mileycyrus 'The Climb' finally a song i can appreciate. which is a big step for me,...for you. KUDOS! "
0,@KevinSpacey Your forgiven. Watching Tony's still 
0,"@poetikjustiss   I'll try, hopefully both of us can sleep better tonight compared to last night."
0,Funny Marriage Quotes http://www.nikrusty.com/2009/04/funny-marriage-qoutes.html yet so true 
0,@Hicksdesign Wait until the comunity sees it  I'm already excited...
0,looking forward to friday with @brontepayne and @carlasnellen 
0,Hey @ginoandfran do me greets please..ha-hi 2 hillie viewing you ryt now  Dats my BFF there!  (GinoandFran live &gt; http://ustre.am/2YyQ)
0,dancing like a pixie on crack... 
0,@natejust it does indeed  there's just no software for it and you just use drivers with the mac network cp.
0,prepping for my engagement shoot tomorrow with Meredith &amp; Yacine....should be fun! 
0,@essencerenata  do you or are you a podperson..... serious face*
0,@EarthFire Please make mine a Muscat wine or Merlot 
0,@DerrenLitten hes the 1 that should be gassed !!  
0,@the_1prince lol i wouldn't lie to you 
0,Is listening 2 Tevin Campbell OMG...I use to have such a crush and I was a baby! &quot;Can we talk 4 a minute? Girl I want 2 know your name.&quot; 
0,I'm happy to know that I'm not the only insomniac around here.  @unitechy @fossiloflife @cheth @Naina
0,@DAVID_LYNCH Thanx mr. lynch  have a nice day too.
0,Omg i wanna play sims 3 
0,"wish i was out in the sun, by the sea with some loud punk rock - preferably on a pier somewhere for alliterations sake "
0,@evieluvsmuzic In the &quot;just woke up&quot; kind of way.  It sits somewhere beyond good or bad.  
0,"@nattaliehxc naaaw dude that sucks but u can trust me when i say its well worth listening to, its awesome "
0,@fisherbe all would be faster but up to you  #CGFT
0,@Scotteh1300 YOU get tomorrow off. 
0,Wasn't it tho. 
0,@CallMeKing tell me about it. Happens to the best of us. I have ladies flocking me 25/8. 
0,@shauniactive  so you're the one left?
0,I'm eating blueberries and raspberries and grapes  and i feeeel healthy! hah!
0,UP = FANTASTIC!!!!!!!!! 
0,"@swirlygrl Yes, but can you type with those?   "
0,"last night was fun  I love this weather, but  not loving the hayfever so much.."
0,@edannunziata anytime you want to talk about _The Fabric of the Cosmos_ or _The Elegant Universe_ just let me know. 
0,"@abhutchison Put ice pack on occipital bone, that's fancy 4 back of head "
0,"@debworks It's your birthday, so it's totally called for!! "
0,must be doing something right... 
0,@organicsue How could I not follow a lady with Organic in her name and a flower as her avatar? Thanks for sharing your tweeps @amous 
0,bum clap bum de clap de clap  love that song  Hoedown Throwdown by @mileycyrus
0,@mandahoofs I LOVE THAT BUS.... 
0,eating breakfast 
0,Hmm. Twitter looks cool.  I'm excited with this.
0,@MamaSeal fideoooo! that's it! where's my mom? she needs to make a home-cooked mex dish for me! 
0,@kissability I'm not sure they do - doesn't stop me trying 
0,I'm reading Slash's biography. He's my new favorite person. 
0,"@tommcfly lived a tom, some say he was the weirdest thing they had ever seen, and those some liked it that way "
0,"New Rule:  if you have decry Twitter, and have an account on every other social network out there--STFU.  And join the crowd! "
0,"My computer crashed, but you could still check out my youtube.    youtube.com/dRamatica1376"
0,OMG!!!! I got 100.9% on my chem final!!!!!!!! My first 4.0 evveeerrrrrrrrr!!!! And tbs cd release is just the cherry on top 
0, ok I hate the postman !
0,@Tiny_Winchester thankx 
0,"weather is really good  Lmao, Shame about school x"
0,@indiegirl175 You're welcome 
0,"Oh man i wish shatner was in star trek, but hey nimoy was there!  check out the full movie: http://tr.im/lsSw"
0,annoyed that it's raining. But glad that's over 
0,@danielr23 hi! i'm peruvian sorry my english if i write something wrong... i only want to say hello 
0,@twitme10 Lol - curry .. cuppa tea ... glass of merlot .... a free doggie ... I'm happy to negotiate 
0,Up in 3D was awesome especially at Cinebistro 
0,"@ButtercupD well, at least you'll be comfy. "
0,"Got to go to Tesco soon, love going there on a Sunday.  Nice to get out the house at least once a week "
0,@doktersticker is growing and growing. Free stickers for everybody 
0,@haraldmartin Thank you very much! 
0,twiddling my thumbs... or is that... twittering? 
0,ShoPPinG all dayy 
0,@DebbieFletcher You're the coolest mama ever 
0,I just received the documentary 'American Hardcore'... Excited about it!!! 
0,@the_crooked_toe haha love it! 
0,just got back from playing Resident Evil/Left 4 dead with alex 
0,is quite possibly about to ditch work in favour of sun! 
0,@CrunchyK can't wait to see you guys this summer and see what you have in store for us 
